# time,x_position,y_position,z_position
56.01560156,-46366.97549923,-138848.96109854,3900.36062253
56.02560256,-46391.44295087,-140049.77086424,4768.59516369
56.03560356,-46152.26576625,-141233.48691549,5627.27828926
56.04560456,-45660.01468406,-142348.50178546,6469.31098840
56.05560556,-44934.41580070,-143347.73618136,7287.45777859
56.06560656,-44004.32370182,-144190.85418465,8074.88798856
56.07560756,-42907.23729857,-144844.57201771,8825.26631859
56.08560856,-41682.42630352,-145283.61680517,9533.07731763
56.09560956,-40372.37278393,-145486.12006748,10192.84475959
56.10561056,-39022.93954576,-145438.66205057,10801.08258144
56.11561156,-37682.68045809,-145137.30622982,11356.62384152
56.12561256,-36402.82621875,-144587.60354681,11860.62176707
56.13561356,-35231.73479455,-143804.71631811,12316.60494761
56.14561456,-34218.87691650,-142808.15596875,12729.55977721
56.15561556,-33411.15552896,-141627.02351501,13107.68046890
56.16561656,-32846.89445925,-140303.02569170,13463.16310325
56.17561756,-32555.83841756,-138890.47495220,13812.20562845
56.18561856,-32557.82733483,-137454.40044527,14174.33584028
56.19561956,-32855.43784538,-136059.63585210,14569.63481741
56.20562056,-33437.46652764,-134776.79450610,15021.47009747
56.21562156,-34269.82457311,-133670.98279890,15550.91644816
56.22562256,-35294.21196830,-132800.00449288,16175.99942120
56.23562356,-36436.11897234,-132207.12281501,16909.32319055
56.24562456,-37613.27701679,-131916.37481745,17757.63005367
56.25562556,-38739.78927114,-131932.20953202,18719.26960024
56.26562656,-39733.87602915,-132232.58148819,19780.67756434
56.27562756,-40519.88171327,-132770.78400779,20917.29410336
56.28562856,-41043.78364398,-133492.79491837,22100.90163591
56.29562956,-41267.37913721,-134336.59382116,23298.15328284
56.30563056,-41174.02985593,-135235.48610474,24473.83659784
56.31563156,-40769.62868009,-136120.37112804,25592.11490091
56.32563256,-40074.29058091,-136929.83175328,26620.41581564
56.33563356,-39120.00332878,-137607.65004718,27528.59605630
56.34563456,-37952.06266168,-138106.24810576,28292.82513467
56.35563556,-36628.41059028,-138388.09940411,28896.42960001
56.36563656,-35212.11744847,-138427.00560312,29329.77011824
56.37563756,-33770.98219068,-138202.50822198,29587.15171161
56.38563856,-32376.12724065,-137708.04034948,29672.93183641
56.39563956,-31100.99514479,-136952.65106580,29602.60636513
56.40564056,-30019.43325722,-135960.47567315,29402.11778986
56.41564156,-29195.88359590,-134766.99930898,29103.69585118
56.42564256,-28686.94358762,-133422.80903628,28749.19263630
56.43564356,-28530.91096708,-131995.01844288,28389.52455855
56.44564456,-28744.12024538,-130563.05269845,28081.07910256
56.45564556,-29319.32147945,-129214.62660958,27882.94193466
56.46564656,-30215.06208497,-128035.77671677,27848.72355921
56.47564756,-31352.97948375,-127104.36856234,28021.44879840
56.48564856,-32630.59217052,-126478.99001090,28427.90995484
56.49564956,-33930.02331340,-126194.44091782,29076.86265960
56.50565057,-35129.48472060,-126248.40760565,29948.83110527
56.51565157,-36112.32320506,-126603.96457990,30998.96903267
56.52565257,-36789.87055731,-127205.50302972,32170.23457003
56.53565357,-37100.52545106,-127980.54479847,33394.50069854
56.54565457,-37020.94625417,-128843.08351509,34597.48810075
56.55565557,-36559.51803615,-129707.91875044,35708.33730647
56.56565657,-35747.57748871,-130496.86489503,36663.23977643
56.57565757,-34641.84406816,-131140.74496761,37410.85865848
56.58565857,-33321.24136444,-131583.40798647,37915.41721120
56.59565957,-31873.27115705,-131782.03787961,38154.05399943
56.60566057,-30394.20996728,-131707.41313749,38118.91591220
56.61566157,-28985.85474161,-131350.82529455,37823.56092371
56.62566257,-27750.16685197,-130723.94162964,37301.33901671
56.63566357,-26781.29521680,-129854.05910285,36598.37696545
56.64566457,-26161.31190094,-128788.78806258,35777.24807690
56.65566557,-25946.70281751,-127600.63853869,34917.94660972
56.66566657,-26163.05402625,-126379.94516640,34109.52301985
56.67566757,-26803.92748690,-125227.19400021,33441.64063740
56.68566857,-27817.87806270,-124242.89382796,32994.39065722
56.69566957,-29100.51221025,-123518.80650767,32828.76275493
56.70567057,-30518.46732136,-123121.64955387,32976.29415193
56.71567157,-31923.78224010,-123086.68240019,33438.50555051
56.72567257,-33171.16283207,-123404.92558615,34177.67004770
56.73567357,-34131.23965073,-124025.35857993,35120.64131998
56.74567457,-34714.57578603,-124877.67556309,36182.27532021
56.75567557,-34871.56623073,-125874.49559357,37268.35622734
56.76567657,-34600.73956636,-126918.82254688,38284.66446827
56.77567757,-33933.14827401,-127920.89980861,39148.25402077
56.78567857,-32927.38415610,-128799.90239867,39790.41810635
56.79567957,-31669.72961511,-129489.64173133,40164.08882285
56.80568057,-30260.49355230,-129941.29855821,40242.78200225
56.81568157,-28807.30721222,-130119.93301425,40016.38723393
56.82568257,-27421.39415370,-130012.79799689,39499.38711031
56.83568357,-26213.28781781,-129630.84515448,38731.08978014
56.84568457,-25282.01654199,-129003.47301995,37765.95328364
56.85568557,-24713.36848249,-128179.99335445,36673.97207928
56.86568657,-24562.75668312,-127234.78912151,35541.19213115
56.87568757,-24851.25262961,-126261.62956956,34462.68752938
56.88568857,-25565.24695823,-125362.92542835,33529.38533852
56.89568957,-26648.13157638,-124640.18350973,32820.38033088
56.90569057,-27992.00098680,-124182.31146817,32391.53340448
56.91569157,-29462.12928115,-124053.38559613,32268.85630344
56.92569257,-30914.00411350,-124283.56539746,32446.75286140
56.93569357,-32208.18224683,-124859.58402521,32884.28304473
56.94569457,-33227.03718931,-125732.08914192,33514.00223708
56.95569557,-33886.69468746,-126831.13457974,34256.98627612
56.96569657,-34144.76212374,-128070.36745218,35028.74191353
56.97569757,-33998.46627681,-129358.43424255,35748.14115587
56.98569857,-33471.82330537,-130609.47584889,36343.45111358
56.99569957,-32615.65510297,-131747.22389492,36757.61729597
57.00570057,-31504.07726938,-132708.95237927,36950.99706724
57.01570157,-30219.11524421,-133446.00810085,36898.10172455
57.02570257,-28850.46505419,-133923.64687067,36588.21104427
57.03570357,-27492.03178970,-134126.34123639,36029.18302447
57.04570457,-26236.09593607,-134057.03004365,35244.93858128
57.05570557,-25170.39224141,-133731.32782461,34268.74991874
57.06570657,-24372.75285102,-133182.97445394,33145.96636086
57.07570757,-23903.53800599,-132466.84265903,31934.37121807
57.08570857,-23802.27559409,-131654.15109805,30699.22949958
57.09570957,-24087.23048444,-130826.28139368,29505.06672790
57.10571057,-24747.59238867,-130071.39051290,28413.52446144
57.11571157,-25734.07591250,-129477.03687817,27477.21526184
57.12571257,-26966.92280201,-129122.14048839,26734.95398158
57.13571357,-28349.36524939,-129066.25791626,26206.60443766
57.14571457,-29772.50278407,-129342.03536420,25893.16568669
57.15571557,-31122.93031611,-129946.04224481,25772.61352747
57.16571657,-32299.23607542,-130848.17259518,25808.23164190
57.17571757,-33222.06397067,-131998.96992657,25955.92132614
57.18571857,-33838.21165781,-133331.77763010,26166.45383382
57.19571957,-34122.41533716,-134770.15488029,26389.88846036
57.20572057,-34070.25293048,-136239.79150861,26581.31439441
57.21572157,-33697.67990395,-137670.34169203,26702.06011912
57.22572257,-33039.23417087,-138999.44004469,26721.63360346
57.23572357,-32139.16438735,-140173.94823657,26616.84135396
57.24572457,-31049.68744441,-141150.06528192,26371.60069252
57.25572557,-29829.41850418,-141896.34708690,25978.25435704
57.26572657,-28540.76159425,-142393.99684426,25437.06387822
57.27572757,-27246.26219983,-142632.05140245,24752.83916154
57.28572857,-26008.86694575,-142609.23872583,23935.49477539
57.29572957,-24888.19191247,-142338.01892897,23000.93801455
57.30573057,-23940.45527404,-141844.60647741,21971.06403478
57.31573157,-23213.58835744,-141165.38828614,20870.89308095
57.32573257,-22750.11335109,-140344.98755652,19726.51296986
57.33573357,-22580.45038978,-139438.43040645,18565.35719368
57.34573457,-22717.04599810,-138509.90213371,17414.92501654
57.35573557,-23154.34354369,-137631.34264855,16302.28316908
57.36573657,-23869.74461923,-136871.59486300,15248.74300900
57.37573757,-24824.74567911,-136298.96892874,14270.60353715
57.38573857,-25962.94815655,-135966.97313274,13377.30863442
57.39573957,-27209.83834149,-135911.81889144,12570.83082478
57.40574057,-28482.49087163,-136150.74001353,11846.00515787
57.41574157,-29703.63167782,-136681.75185414,11192.53954318
57.42574257,-30799.72430322,-137485.18690759,10597.33810436
57.43574357,-31710.70777278,-138521.44706783,10045.08405383
57.44574457,-32390.48960993,-139732.39553690,9518.54583057
57.45574557,-32810.54082998,-141059.77721986,9003.04831993
57.46574657,-32955.06671139,-142443.50106631,8486.38533825
57.47574757,-32822.71597996,-143824.60752522,7958.54471374
57.48574857,-32427.39168427,-145147.26027085,7412.04924255
57.49574957,-31793.74545683,-146361.93310686,6841.97562291
57.50575058,-30949.70020042,-147426.71116431,6245.71846812
57.51575158,-29929.77264259,-148305.40763092,5622.36243796
57.52575258,-28773.40459366,-148970.47865621,4972.56955113
57.53575358,-27524.59913130,-149403.21630290,4298.51801450
57.54575458,-26227.43411242,-149592.77682674,3603.19306553
57.55575558,-24927.99855281,-149531.24831301,2890.43489970
57.56575658,-23672.52589167,-149219.66261354,2164.18147583
57.57575758,-22506.55969581,-148669.05627247,1428.29366179
57.58575858,-21474.95365960,-147900.47052624,686.55523460
57.59575958,-20619.24108057,-146944.16131398,-57.49660277
57.60576058,-19974.54582650,-145835.27390997,-801.40473385
57.61576158,-19575.70483791,-144616.40774049,-1544.05981707
57.62576258,-19444.67477906,-143338.26061187,-2286.22075049
57.63576358,-19589.74930064,-142059.54680341,-3030.54893451
57.64576458,-20005.55896340,-140846.99555665,-3781.60808095
57.65576558,-20672.38747450,-139764.29418333,-4545.23019898
57.66576658,-21555.68518015,-138869.49218845,-5330.24165403
57.67576758,-22606.35546852,-138213.14211695,-6145.70198631
57.68576858,-23760.37628020,-137828.42917145,-6998.89256981
57.69576958,-24940.06960053,-137730.97588354,-7895.24405545
57.70577058,-26071.29041877,-137917.36402226,-8837.52258015
57.71577158,-27081.53694697,-138368.77276402,-9825.26139804
57.72577258,-27909.01067486,-139049.88133880,-10853.05903702
57.73577358,-28505.72304834,-139908.30403500,-11910.30896681
57.74577458,-28838.78667131,-140879.97657544,-12982.41400281
57.75577558,-28891.45113332,-141906.33166021,-14053.62852328
57.76577658,-28659.40997578,-142926.90297795,-15105.93930641
57.77577758,-28153.70207422,-143884.97233976,-16121.53332687
57.78577858,-27400.31896964,-144728.39625719,-17083.07119123
57.79577958,-26431.98469006,-145413.91623296,-17974.90867315
57.80578058,-25287.50692886,-145903.83788394,-18782.29647282
57.81578158,-24012.44583509,-146169.22217782,-19493.83023505
57.82578258,-22658.53584642,-146190.86658207,-20101.91170284
57.83578358,-21281.04563562,-145960.32733720,-20603.24473103
57.84578458,-19935.67809984,-145474.86273466,-20996.65364513
57.85578558,-18680.41970642,-144738.64934044,-21284.27179212
57.86578658,-17571.16474814,-143769.33003254,-21474.83410095
57.87578758,-16661.63784078,-142598.08844587,-21583.71326014
57.88578858,-16002.62066393,-141269.10539522,-21632.62502534
57.89578958,-15632.86107758,-139833.06768168,-21646.31388343
57.90579058,-15580.20890577,-138351.36171003,-21655.17212243
57.91579158,-15853.86565608,-136894.43893723,-21694.16036504
57.92579258,-16442.17402664,-135537.67019727,-21800.66433625
57.93579358,-17311.58917708,-134356.18268299,-22012.28252633
57.94579458,-18402.92879673,-133415.14496215,-22361.38683435
57.95579558,-19633.11668443,-132762.64266370,-22870.98808676
57.96579658,-20904.36160218,-132426.94695783,-23554.14639886
57.97579758,-22114.73550603,-132413.03100103,-24411.01289070
57.98579858,-23167.07583627,-132694.49728839,-25422.72572276
57.99579958,-23973.75683618,-133217.34216746,-26553.73790266
58.00580058,-24473.36056651,-133918.68721395,-27761.88455097
58.01580158,-24625.85077445,-134726.03760063,-28997.49738170
58.02580258,-24421.20043656,-135562.06206714,-30207.73544600
58.03580358,-23876.19899444,-136350.77824985,-31340.34316979
58.04580458,-23023.14507662,-137026.75425372,-32348.36465903
58.05580558,-21911.81774528,-137532.76146028,-33191.31844220
58.06580658,-20609.01896511,-137824.26090533,-33839.29636542
58.07580758,-19191.06994976,-137871.08914594,-34273.62041025
58.08580858,-17739.25720325,-137651.82359676,-34482.42098511
58.09580958,-16338.68785951,-137160.51155096,-34467.38928153
58.10581058,-15076.27381292,-136409.65615083,-34246.22500435
58.11581158,-14036.40099392,-135428.96732554,-33850.99081726
58.12581258,-13292.78519160,-134260.64452928,-33322.96895473
58.13581358,-12906.60979292,-132963.76410655,-32716.65115984
58.14581458,-12914.17621569,-131615.30274284,-32099.25455103
58.15581558,-13323.07562434,-130303.24320728,-31544.17295925
58.16581658,-14112.30753511,-129121.68628295,-31126.90508375
58.17581758,-15220.23468198,-128157.57620549,-30913.72411639
58.18581858,-16541.14008215,-127483.66494860,-30955.41455905
58.19581958,-17947.25222795,-127146.40834061,-31279.04499865
58.20582058,-19299.73742212,-127160.58035569,-31885.18044455
58.21582158,-20464.60773200,-127499.76990519,-32739.83225496
58.22582258,-21328.62594162,-128104.99597328,-33782.17782291
58.23582358,-21810.91378112,-128900.24421200,-34936.65151316
58.24582458,-21872.10618599,-129796.36501083,-36118.04637281
58.25582558,-21515.81206833,-130699.72803050,-37239.27704241
58.26582658,-20773.97012372,-131526.48937311,-38221.63613287
58.27582758,-19706.74184816,-132203.35705592,-38998.84405742
58.28582858,-18400.97031171,-132672.99639863,-39523.09987393
58.29582958,-16954.54685211,-132894.76906399,-39763.57709912
58.30583058,-15473.54803643,-132842.69849027,-39705.71092416
58.31583158,-14068.29246394,-132513.01669777,-39359.32285287
58.32583258,-12848.06959935,-131923.91969923,-38757.35849388
58.33583358,-11911.72125386,-131109.75114269,-37947.54013401
58.34583458,-11343.19568685,-130124.98646256,-36995.86453974
58.35583558,-11197.63339506,-129047.24674411,-35987.43916309
58.36583658,-11496.05222797,-127968.74477624,-35016.19445361
58.37583758,-12226.44799817,-126990.91076469,-34178.08557610
58.38583858,-13326.97348308,-126210.53663242,-33557.97675455
58.39583958,-14683.13884947,-125712.56643376,-33222.50538160
58.40584058,-16155.73916184,-125553.94536132,-33207.40650465
58.41584158,-17591.84438173,-125755.87643470,-33514.48425171
58.42584258,-18842.36182865,-126293.43351331,-34103.91064349
58.43584358,-19783.81696992,-127108.99813173,-34907.70798720
58.44584458,-20330.01945970,-128123.63534593,-35840.93071389
58.45584558,-20443.48812337,-129242.44742523,-36808.44768272
58.46584658,-20127.69292661,-130370.71362694,-37718.04027757
58.47584758,-19417.37560967,-131421.42452612,-38487.03760808
58.48584858,-18380.11865815,-132320.72486502,-39049.92519075
58.49584958,-17104.71666908,-133011.87976854,-39360.37297511
58.50585059,-15689.07934936,-133452.72495970,-39387.69577370
58.51585159,-14238.68842080,-133620.56834300,-39122.84743325
58.52585259,-12862.41471298,-133514.45404311,-38579.99896117
58.53585359,-11662.55624713,-133150.14077656,-37789.01182221
58.54585459,-10734.09832732,-132560.19992712,-36794.96630305
58.55585559,-10152.16455984,-131799.56853923,-35661.18814474
58.56585659,-9967.86438588,-130942.46674121,-34465.36675801
58.57585759,-10206.42843704,-130074.62450577,-33288.76265299
58.58585859,-10859.05218172,-129289.62977458,-32212.87275487
58.59585959,-11869.80879136,-128680.67895009,-31311.69884480
58.60586059,-13145.94453074,-128330.20664228,-30643.12574365
58.61586159,-14571.71415736,-128299.46733059,-30242.08046664
58.62586259,-16016.79494638,-128616.00350890,-30115.39543005
58.63586359,-17345.50334267,-129266.51636301,-30237.14293579
58.64586459,-18443.34267421,-130209.94173414,-30561.38397322
58.65586559,-19222.17619465,-131383.10522903,-31028.42149567
58.66586659,-19631.76172778,-132704.17981576,-31568.73854862
58.67586759,-19657.25817945,-134085.16067968,-32111.72954670
58.68586859,-19309.12728311,-135444.47697599,-32594.10440226
58.69586959,-18623.23697068,-136708.38395029,-32961.96012533
58.70587059,-17657.66716709,-137815.49970864,-33173.82143208
58.71587159,-16479.19960264,-138717.28108369,-33199.22748013
58.72587259,-15162.51521969,-139377.69423909,-33018.90990032
58.73587359,-13787.50057276,-139777.08799716,-32627.42491138
58.74587459,-12434.73536906,-139911.52397123,-32031.72547251
58.75587559,-11182.44771585,-139786.87409280,-31245.91641922
58.76587659,-10104.35826863,-139422.90173398,-30293.38925865
58.77587759,-9264.20698649,-138856.10122184,-29207.71388224
58.78587859,-8714.05841224,-138138.09814246,-28031.24759489
58.79587959,-8491.33671056,-137328.99904457,-26808.21865571
58.80588059,-8618.36427697,-136499.36206588,-25585.44792609
58.81588159,-9089.98965476,-135725.13040407,-24408.72226034
58.82588259,-9873.36836601,-135085.97457745,-23321.76209258
58.83588359,-10915.00429288,-134653.03868753,-22358.24076479
58.84588459,-12142.04997223,-134487.44240848,-21542.03453226
58.85588559,-13466.16253211,-134625.91193583,-20883.05575889
58.86588659,-14786.64255639,-135078.33391945,-20376.32114976
58.87588759,-16010.68311387,-135831.92351937,-20005.83664704
58.88588859,-17054.93582971,-136854.21633641,-19748.07143153
58.89588959,-17856.20491675,-138093.43351981,-19573.51795132
58.90589059,-18373.63565752,-139480.13643514,-19447.53756502
58.91589159,-18587.00996205,-140945.64794161,-19338.24925114
58.92589259,-18492.51575128,-142422.20593819,-19216.70734094
58.93589359,-18103.76730188,-143846.66840389,-19058.02507700
58.94589459,-17451.16072821,-145162.66776011,-18842.12001220
58.95589559,-16571.71182825,-146323.58783286,-18553.90839625
58.96589659,-15508.39930842,-147290.33763031,-18182.40792315
58.97589759,-14309.23752341,-148034.00114204,-17721.27042107
58.98589859,-13026.25518234,-148536.52499530,-17168.85816016
58.99589959,-11711.23385121,-148789.09512470,-16526.97432824
59.00590059,-10417.32495179,-148787.50863480,-15799.60772356
59.01590159,-9196.00728727,-148537.68348182,-14993.54511713
59.02590259,-8096.13321740,-148056.57062852,-14118.41708134
59.03590359,-7163.91873090,-147372.14987656,-13186.69599966
59.04590459,-6438.05016548,-146519.90382913,-12212.05305882
59.05590559,-5953.84612192,-145541.02413876,-11208.07513777
59.06590659,-5738.20527063,-144485.09188338,-10188.54348682
59.07590759,-5803.36441174,-143408.77682408,-9166.66102397
59.08590859,-6146.89847514,-142375.83740514,-8155.05233490
59.09590959,-6751.76415171,-141450.73430976,-7164.54398350
59.10591059,-7587.29643653,-140693.29556541,-6201.06731344
59.11591159,-8608.80224370,-140158.27286341,-5267.65113462
59.12591259,-9756.92260900,-139883.77351202,-4364.29598733
59.13591359,-10957.69670826,-139891.13308585,-3487.96562713
59.14591459,-12136.23220392,-140183.43263498,-2633.08955335
59.15591559,-13221.94604317,-140747.32312374,-1792.84095745
59.16591659,-14150.90440447,-141553.71390176,-961.18588973
59.17591759,-14872.82191332,-142556.71933497,-133.41975131
59.18591859,-15351.35660095,-143694.98969712,693.82333124
59.19591959,-15566.25614024,-144909.69047363,1521.77712531
59.20592059,-15508.96507988,-146141.70709872,2349.05838022
59.21592159,-15184.13384042,-147334.33813969,3172.86095327
59.22592259,-14610.29072770,-148435.41062851,3989.06867686
59.23592359,-13816.45296863,-149399.39023295,4792.60368005
59.24592459,-12833.95807925,-150188.88908536,5577.68331670
59.25592559,-11700.23747385,-150772.22503757,6338.26814850
59.26592659,-10457.05179154,-151126.57950830,7068.97018900
59.27592759,-9150.35146490,-151238.10146041,7765.08703603
59.28592859,-7826.19922486,-151101.94507899,8423.09923796
59.29592959,-6532.14980609,-150715.97381481,9039.32157701
59.30593059,-5315.86365559,-150086.36003009,9611.85084679
59.31593159,-4223.34484760,-149229.77997627,10141.34663319
59.32593259,-3298.94108366,-148173.41379409,10631.03131444
59.33593359,-2584.47280380,-146954.36689392,11086.59177289
59.34593459,-2113.13280997,-145614.28505236,11515.49555704
59.35593559,-1913.49167709,-144203.53986501,11928.44262500
59.36593659,-2000.77755049,-142780.02237435,12339.33915704
59.37593759,-2375.20550147,-141408.33992480,12765.14836754
59.38593859,-3020.98495241,-140153.71696843,13224.23572747
59.39593959,-3907.03314255,-139081.22916793,13737.63492851
59.40594059,-4984.14202226,-138245.91664862,14324.78025083
59.41594159,-6183.51363124,-137686.96814991,15001.16937638
59.42594259,-7421.49807098,-137426.26896030,15777.68877995
59.43594359,-8614.55340246,-137464.70668697,16658.93224559
59.44594459,-9679.81751025,-137783.44913909,17641.87079979
59.45594559,-10545.76385970,-138340.72308277,18713.19309802
59.46594659,-11154.82166314,-139075.59852780,19850.63892011
59.47594759,-11468.91563858,-139923.86138330,21027.66503313
59.48594859,-11467.55706878,-140817.10651695,22213.25465922
59.49594959,-11152.46332387,-141687.58462032,23374.71787231
59.50595060,-10544.95274827,-142471.59282280,24479.34063436
59.51595160,-9676.45224789,-143115.01379939,25496.64936818
59.52595260,-8590.13048941,-143571.52166805,26399.17341068
59.53595360,-7340.16278111,-143806.29171135,27165.30800978
59.54595460,-5989.05945158,-143796.94891804,27780.00829635
59.55595560,-4601.22952522,-143529.62631973,28232.49501483
59.56595660,-3244.70712006,-142999.41779893,28517.53090683
59.57595760,-1987.98573792,-142216.21436264,28639.78883995
59.58595860,-899.92436357,-141204.79625055,28613.91826599
59.59595960,-44.98371200,-140002.09608379,28462.61129338
59.60596060,522.55711602,-138654.58317739,28215.10980108
59.61596160,760.01100006,-137222.73743157,27910.68092549
59.62596260,642.67430112,-135778.28324339,27596.64576607
59.63596360,166.10555155,-134401.02902681,27326.19728567
59.64596460,-645.19827071,-133172.06238247,27154.16786852
59.65596560,-1734.90778990,-132167.24456718,27132.67869725
59.66596660,-3019.68977970,-131450.01205056,27306.47114183
59.67596760,-4393.54804294,-131059.20097288,27704.28519313
59.68596860,-5735.21357259,-131001.35042452,28332.90572243
59.69596960,-6924.93865776,-131254.69035957,29179.12019651
59.70597060,-7857.22066341,-131772.24336800,30210.18223852
59.71597160,-8454.63296486,-132479.84875998,31371.12165023
59.72597260,-8671.35407690,-133290.13475696,32594.57846834
59.73597360,-8491.68161244,-134118.59384708,33811.18637313
59.74597460,-7931.71711163,-134884.04510615,34952.36293480
59.75597560,-7039.29243945,-135514.55124435,35955.53667987
59.76597660,-5878.51096744,-135952.58408836,36767.91706889
59.77597760,-4528.59389338,-136154.25528192,37348.18606452
59.78597860,-3082.27872543,-136093.90479372,37672.08214954
59.79597960,-1637.88960428,-135763.38481782,37731.45122520
59.80598060,-295.25089553,-135167.96786598,37530.86209501
59.81598160,849.72405403,-134332.21474460,37093.97099349
59.82598260,1709.27845433,-133301.14198057,36464.54499536
59.83598360,2210.41842428,-132134.88009526,35700.28149374
59.84598460,2300.96292757,-130909.07472520,34872.81302125
59.85598560,1963.24457199,-129712.97682895,34065.91806358
59.86598660,1215.81111799,-128641.97503825,33367.64615600
59.87598760,115.53838608,-127789.10313084,32862.38896425
59.88598860,-1234.32580230,-127228.72860747,32617.21998280
59.89598960,-2697.77089522,-127008.57331459,32674.41721963
59.90599060,-4124.55771127,-127143.58547432,33046.81518314
59.91599160,-5368.69123429,-127605.36311110,33708.14145405
59.92599260,-6305.36042272,-128329.77296486,34599.04220390
59.93599360,-6845.50230695,-129234.01143012,35640.87739542
59.94599460,-6946.68993890,-130222.27926866,36741.51562586
59.95599560,-6611.98995654,-131197.96464587,37806.24433251
59.96599660,-5876.10780865,-132074.83207994,38747.51383457
59.97599760,-4805.99462150,-132781.36061204,39492.35682713
59.98599860,-3494.72930306,-133265.01466314,39986.87566144
59.99599960,-2044.54461970,-133490.02128299,40193.65034150
60.00600060,-565.80712504,-133439.32761976,40095.85444459
60.01600160,827.36145796,-133119.08320074,39702.23083013
60.02600260,2027.54101421,-132554.49178362,39041.56376423
60.03600360,2935.38387488,-131786.27570070,38158.50768934
60.04600460,3472.91549542,-130876.10839103,37118.45778035
60.05600560,3589.36425813,-129905.02148511,36005.40683763
60.06600660,3264.56021028,-128964.06100509,34909.75186719
60.07600760,2515.81730841,-128149.96577034,33924.10073154
60.08600860,1412.05527327,-127554.18392548,33133.74177677
60.09600960,61.74129542,-127252.07247691,32605.71134639
60.10601060,-1400.90991173,-127294.06109025,32382.06594275
60.11601160,-2828.45905594,-127689.63565688,32468.43946196
60.12601260,-4073.76838045,-128406.07223057,32832.78240368
60.13601360,-5018.77480308,-129384.48374916,33419.62283624
60.14601460,-5581.14072725,-130543.50345688,34154.29613462
60.15601560,-5724.96506209,-131786.78273147,34949.39518926
60.16601660,-5450.21361663,-133022.61246531,35720.71161214
60.17601760,-4788.58138961,-134167.56237277,36391.63668580
60.18601860,-3803.12135293,-135152.56534085,36899.43484239
60.19601960,-2572.67005146,-135925.10859438,37196.38724805
60.20602060,-1186.04965160,-136447.43689577,37248.97114041
60.21602160,260.69680249,-136701.28882124,37042.80207119
60.22602260,1669.89403741,-136687.33713989,36581.56357871
60.23602360,2947.84477684,-136418.73922479,35880.35999218
60.24602460,4008.01649516,-135925.02980125,34968.73633551
60.25602560,4777.79493795,-135254.73085169,33892.29390298
60.26602660,5202.42565247,-134470.79158248,32707.95483359
60.27602760,5244.68164689,-133646.52559055,31477.79333112
60.28602860,4895.82824719,-132863.58810332,30267.72395993
60.29602960,4183.23216391,-132207.84633155,29144.19425826
60.30603060,3164.29816955,-131759.55114745,28165.62507734
60.31603160,1921.65461067,-131587.90463588,27377.89596045
60.32603260,559.90496630,-131735.68408421,26807.30727794
60.33603360,-799.53349995,-132214.37299041,26457.54045555
60.34603460,-2042.69101932,-133008.71140343,26313.41430821
60.35603560,-3070.08711543,-134077.30492596,26343.74982253
60.36603660,-3808.59690172,-135353.90725749,26502.87609628
60.37603760,-4212.97480505,-136761.14491714,26739.20597500
60.38603860,-4263.85508216,-138219.84893698,27001.32761005
60.39603960,-3969.55435747,-139653.84934061,27241.16264948
60.40604060,-3360.16651544,-140994.96177250,27416.68799196
60.41604160,-2478.29058313,-142185.12754921,27492.96748004
60.42604260,-1377.80428784,-143178.65832728,27443.66054117
60.43604360,-121.24799925,-143943.90265550,27251.83272397
60.44604460,1226.70210944,-144459.88775009,26907.52491879
60.45604560,2599.56613953,-144715.05506195,26406.89944928
60.46604660,3932.22105945,-144711.19024348,25753.95148030
60.47604760,5161.27577998,-144463.53748416,24960.52900401
60.48604860,6230.01319860,-143997.13225681,24043.52315735
60.49604960,7084.86348718,-143344.28968956,23023.01489871
60.50605061,7682.09020674,-142548.17579255,21923.32246598
60.51605161,7991.29875635,-141662.83981202,20772.65200182
60.52605261,7996.17829492,-140751.45407749,19602.26215094
60.53605361,7695.35915826,-139879.31394838,18441.43648336
60.54605461,7101.49213049,-139116.28763609,17318.03905654
60.55605561,6249.31147438,-138525.73243953,16255.46366403
60.56605661,5196.29368295,-138163.36803928,15272.22906129
60.57605761,4014.68237048,-138071.66534399,14379.89161338
60.58605861,2782.35053609,-138275.40612667,13581.10230608
60.59605961,1580.80437422,-138780.34328011,12872.67585507
60.60606061,486.88930158,-139566.55995278,12244.59395687
60.61606161,-428.90873419,-140590.40493378,11680.57781618
60.62606261,-1115.07643834,-141800.91427580,11163.66314398
60.63606361,-1534.72410826,-143138.40012006,10676.79683065
60.64606461,-1670.01225829,-144539.39096075,10203.84156501
60.65606561,-1522.79913252,-145938.50201124,9730.00145852
60.66606661,-1106.44784965,-147277.40841413,9243.55533047
60.67606761,-443.74499853,-148504.07380388,8735.61297489
60.68606861,433.41225726,-149574.55926519,8199.87082019
60.69606961,1485.57528442,-150454.40861371,7632.67204703
60.70607061,2670.67681483,-151116.91419873,7032.44129971
60.71607161,3943.95638225,-151541.47219497,6399.27282253
60.72607261,5259.40637767,-151716.77470068,5734.63904861
60.73607361,6569.93202196,-151640.97672974,5041.37364976
60.74607461,7828.70450823,-151321.52973117,4323.47106861
60.75607561,8992.21775589,-150770.91983815,3585.25455137
60.76607661,10016.02512345,-150006.85644461,2831.48570348
60.77607761,10860.78307466,-149056.39916150,2066.59264558
60.78607861,11492.77083107,-147956.10821052,1294.60407009
60.79607961,11883.89602732,-146752.03846645,519.14906812
